id,name,phone,website_url
4092,Backslope Brewing,4062242510,http://www.backslopebrewing.com
4093,Bandit Brewing Co,4066466003,http://www.banditbeer.com
4094,Bar 3 BBQ and Brewing,4063889182,http://www.bar3bbq.com
4095,Bayern Brewing Inc.,4067211482,http://www.bayernbrewery.com
4096,Beaver Creek Brewery,4067952337,http://www.beavercreekbrewery.com
4097,Beaverhead Brewing Co,4069880011,http://www.beaverheadbeer.com
4098,Beehive Basin Brewery,4069957444,http://www.beehivebasinbrewery.com
4099,Bias Brewing,4067303020,http://www.biasbrewing.com
4100,Big Sky Brewing Co,4065492777,http://www.bigskybrew.com
4101,Bitter Root Brewing Co,4063637468,http://www.bitterrootbrewing.com
4102,Black Eagle Brewery,4068681866,http://www.pitstopblackeagle.com
4103,Blackfoot River Brewing Co,4064493005,http://www.blackfootriverbrewing.com
4104,Blacksmith Brewing Co,4067770680,http://www.blacksmithbrewing.com
4105,BLUE RIDGE BREWING,4066542855,
4106,Bonsai Brewing Project,4067301717,http://bonsaibrew.com
4107,Bozeman Brewing Co,4065859142,http://www.bozemanbrewing.com
4108,Brewery in Planning - Helena,4065584619,http://brewingeducation.com
4109,Brewing Academy Of Montana At FVCC,4067564359,http://www.fvcc.edu
4110,Bridger Brewing Company,4065872124,http://www.bridgerbrewing.com
4111,Brother Joseph's Brewing Company,,http://www.xcmdt.com
4112,Busted Knuckle Brewery,4062282277,
4113,Butte Brewing Co,4062993953,http://www.buttebrewing.com
4114,Cabinet Mountain Brewing Co,4062932739,http://www.cabinetmountainbrewing.com
4115,Canyon Creek Brewing,4066562528,http://www.canyoncreekbrewing.com
4116,Carters Brewing,4068617712,http://www.cartersbrewing.com
4117,Conflux Brewing,,
4118,Crooked Furrow Brewing,4064225975,http://www.crookedfurrowbrewing.com
4119,Cross Country Brewing,4063772739,
4120,Cut Bank Creek Brewery,4062290298,http://www.cutbankcreekbrewery.com
4121,Dog Tag Brewing,,http://www.dogtagbrewing.org
4122,Draught Works Brewing,4062412423,http://www.draughtworksbrewery.com
4123,Elk Ridge Brewing Company,4068464650,http://www.elkridgebrewingcompany.com
4124,Flathead Lake Brewing Co,4068370085,http://www.flatheadlakebrewing.com
4125,Flathead Lake Brewing Co - Production Only,4068370085,http://www.flatheadlakebrewing.com
4126,Gally's Brewing Co,4066325838,http://www.gallysbrewing.com
4127,Game Bag Brewing,5092208584,
4128,GILD BREWING,,
4129,Glacier Brewing Co,4068832595,http://www.glacierbrewing.com
4130,Great Burn Brewing,4063171557,http://www.greatburnbrewing.com
4131,Great Northern Brewing Co,4068631000,http://www.greatnorthernbrewing.com
4132,H.A. Brewing Co,4068893950,http://www.habrewing.com
4133,Harvest Moon Brewing,4062773188,http://www.harvestmoonbrew.com
4134,High Plains Brewing,4066334594,
4135,Higherground Brewing Co,4063755204,http://www.highergroundbrewing.com
4136,Imagine Nation Brewing,4069261251,http://www.imaginenationbrewing.com
4137,Jeremiah Johnson Brewing Company,4067273947,http://www.jeremiahjohnsonbrewing.com
4138,Julius Lehrkind Brewing,4065510199,http://www.juliusbrewing.com
4139,Kalispell Brewing Co,4067562739,http://www.kalispellbrewing.com
4140,Katabatic Brewing Co,4063332855,http://www.katabaticbrewing.com
4141,Kettle House Brewing Co.,4067281660,http://www.kettlehouse.com
4142,Kettlehouse Brewing Co - Bonner Brewery,4067281660,
4143,Kettlehouse Brewing Co - Southside,4067281660,http://www.kettlehouse.com
4144,Lewis & Clark Brewing Co,4064425960,http://www.lewisandclarkbrewing.com
4145,Lewistown Brewing Co,4063500170,
4146,Lolo Peak Brewing Company,4064936231,http://www.lolopeakbrewery.com
4147,Lone Peak Brewery,4069953939,http://www.lonepeakbrewery.com
4148,Madison River Brewing Co,4063880322,http://www.madisonriverbrewing.com
4149,MAP Brewing Company,4065874070,http://www.mapbrewing.com
4150,Meadowlark Brewing,,http://www.meadowlarkbrewing.com
4151,Mighty Mo Brew Co,4069520342,http://www.mightymobrewing.com
4152,Missoula Brewing Company,4065498193,http://www.highlanderbeer.com
4153,Missouri Breaks Brewing,4066531467,http://www.missouribreaksbrewing.com
4154,Montana Brewing Co,4062529200,http://www.montanabrewingcompany.com
4155,Montucky Cold Snacks,4068718886,http://www.montuckycoldsnacks.com
4156,Mountains Walking,4062193480,http://www.mountainswalking.com
4157,Muddy Creek Brewery,4062993645,http://muddycreekbrewery.com
4158,"Neptunes Brewery, LLC",4062227837,http://www.neptunesbrewery.com
4159,OddPitch Brewing Co.,4063605363,http://www.oddpitch.com
4160,Old Station Brewing Co,4062650980,
4161,Outlaw Brewing Co,4063889182,http://www.outlaw-brewing.com
4162,Philipsburg Brewing Co,4068592739,http://www.philipsburgbrewingcompany.com
4163,Philipsburg Brewing Co,4068592739,
4164,Quarry Brewing,4067230245,http://www.wedigbeer.com
4165,Red Lodge Ales Brewing Co,4064464607,http://www.redlodgeales.net
4166,Ruby Valley Brew,4068425977,http://www.rubyvalleybrew.com
4167,Sacred Waters Brewing Company,4062530746,http://www.sacredwatersbrewing.com
4168,Smelter City Brewing,4065630344,http://www.smeltercitybrewing.com
4169,Snow Hop Brewery,4064225026,
4170,SunRift Beer Company,4068712567,http://www.sunriftbeer.com
4171,Tamarack Brewing Co,4068440244,http://www.tamarackbrewing.com
4172,Ten Mile Creek Brewery,4065021382,http://www.tenmilecreekbrewing.com
4173,The Bunkhouse Brewery,4065772074,http://www.bunkhousebrewery.com
4174,Thirsty Street Brewing,4069693200,http://www.thirstystreet.com
4175,Tilt Wurks Brewhouse & Casino,4068748458,http://www.tiltwurks.com
4176,Triple Dog Brewing Company,4068798103,
4177,Uberbrew,4065346960,http://uberbrewmt.com
4178,"Westslope Brewing, LLC",4065316959,http://www.westslopebrewing.com
4179,White Dog Brewing Company,4065955574,http://www.whitedogbrewing.com
4180,Wildwood Brewing Co,4065296919,http://www.wildwoodbrewing.com
4181,Yellowstone Valley Brewing Co.,4062450918,http://www.yellowstonevalleybrew.com
4182,Backswing Brewing Co.,4025154263,http://www.backswingbrewing.com
4183,Barley Boys Brewery,4025986096,http://www.barleyboysbrewery.com
4184,Benson Brewery,4029348668,http://www.bensonbrewery.com
4185,Blue Blood Brewing Company,4024772337,http://www.bluebloodbrewing.com
4186,Boiler Brewing Company,4022618775,http://www.boilerbrewingcompany.com
4187,Bolo Beer Co,,http://www.bolobeer.com
4188,Bootleg Brewers - Sandhills Brewing Company,3089423440,http://www.bootlegbrewers.com
4189,Bottle Rocket Brewing Co,4023045673,http://www.bottlerocketbrewing.com
4190,Brewery 719,,http://www.brewery719.com
4191,Brewery In Planning - Omaha,,
4192,Brickway Brewery and Distillery,4029332613,http://www.drinkbrickway.com
4193,Brush Creek Brewing Company,4029252629,
4194,Code Beer Co.,4023185888,http://www.codebeer.co
4195,Cosmic Eye Brewing,4027308807,http://www.cosmiceye.beer
4196,Divots Brewery,4028442985,http://www.divotsbrewery.com
4197,Empyrean Brewing Co,4024345970,http://www.empyreanbrewingco.com
4198,Fairfield Opera House Brewery,4027262447,http://www.fairfieldoperahouse.com
4199,Farnam House Brewing Company,4024016086,http://www.farnamhousebrewing.com
4200,First Street Brewing,4028342400,http://www.firststreetbrewing.com
4201,Flyover Brewing Co,6163224564,http://www.flyoverbrewingco.com
4202,Gottberg Brew Pub,4025626488,http://www.dustersrestaurant.com
4203,Granite City Food & Brewery (#16),4023935000,http://www.gcfb.net
4204,Granite City Food & Brewery (#7),4024661900,http://www.gcfb.net
4205,Green Flash Brewing Co,,
4206,Hanging Horseshoe Brewing Company,3088827772,
4207,Infusion Brewing Company,4029342064,http://www.infusionbrewing.com
4208,Infusion Brewing Company,4029342064,http://www.infusionbrewing.com
4209,Jaipur Restaurant and Brewpub,4023927331,http://www.jaipurbrewhouse.com
4210,JGR Enterprises Inc,4028610174,
4211,Johnnie Byrd Brewing Company,4028331522,http://www.johnniebyrd.beer
4212,Jukes Ale Works LLC,4023054905,
4213,Kinkaider Brewing Co,3088728348,http://www.kinkaiderbrewing.com
4214,Kros Strain Brewing Company,4027797990,http://www.krosstrainbrewing.com
4215,Lazlo's Brewery & Grill - Haymarket,4024345636,
4216,Lazy Horse Brewing,4023145266,http://lazyhorsebrewing.com
4217,Loop Brewing Co,3083455198,http://www.loopbrewingcompany.com
4218,Lost Way Brewery,3089950503,http://www.lostwaybrewery.com
4219,Lucky Bucket Brewing Co,4027638868,http://www.luckybucketbrewing.com
4220,Midwest Hop Producers LLC,4022960633,http://www.midwesthopproducers.com
4221,Nebraska Brewing Co - La Vista,4029340950,
4222,Nebraska Brewing Co - Papillion,4029347100,http://www.nebraskabrewingco.com
4223,Pals Brewing Company,6088079332,http://www.palsbrewingcompany.com
4224,Pint Nine Brewing Company,4023591418,http://www.pintninebrewing.com
4225,Prairie Pride Brewery,3088505375,http://www.prairiepride.beer
4226,Red Iron Brewing Company,4028126242,http://www.RedIronBrewing.com
4227,SchillingBridge Winery & Microbrewery,4028522400,http://www.schillingbridgewinery.com
4228,Scratchtown Brewing Company,3087285050,http://www.scratchtownbrewingcompany.com
4229,Scriptown Brewing Company,4029910506,http://www.scriptownbrewing.com
4230,Soaring Wings Brewing,4022532479,http://www.soaringwingswine.com
4231,Steeple Brewing Co,4025194205,http://www.steeplebrewing.com
4232,Thunderhead Brewing Co,3082371558,http://www.thunderheadbrewing.com
4233,Upstream Brewing Co (#1),4023440200,http://www.upstreambrewing.com
4234,Vis Major Brewing Co,4028844082,http://www.vismajorbrewing.com
4235,White Elm Brewing Co,4022616078,http://www.whiteelmbrewing.com
4236,Zipline Brewing Co,4024751001,http://www.ziplinebrewing.com
4237,10 Torr Distilling and Brewing,7755307014,http://www.10torr.com
4238,Able Baker Brewing,7025817742,http://www.ablebakerbrewing.com
4239,Alibi Ale Works,7752987001,http://www.alibialeworks.com
4240,Astronomy Aleworks,7023754968,http://astronomyaleworks.com
4241,Bad Beat Brewing,7024634199,http://www.badbeatbrewing.com
4242,Banger Brewing Co,7024562739,http://www.bangerbrewing.com
4243,Barley's Casino and Brewing Co,7024582739,http://www.wildfire.sclv.com/barleys
4244,Battle BornÂ® Beer,8183173128,http://battleborn.beer
4245,Big Dog's Brewing Co,7023683715,http://www.bigdogsbrews.com
4246,BJs Restaurant & Brewery - Reno,7758537575,http://www.bjsbrewhouse.com
4247,Boulder Dam Brewing Company,,
4248,Brasserie Saint James,7753488888,http://www.brasseriesaintjames.com
4249,Brasserie Saint James - The Saint Barrelhouse,7753488888,
4250,Brewery In Planning - Las Vegas,,
4251,"Brewery in Planning - Las Vegas, NV",7023083440,
4252,Chicago Brewing Co - NV,7022543333,http://www.chicagobrewingcolv.com
4253,CraftHaus Brewery,7024159184,http://www.crafthausbrewery.com
4254,Ellis Island Casino and Brewery,,
4255,Gordon Biersch Brewery Restaurant - Las Vegas,7023125247,http://www.craftworksrestaurants.com
4256,Great Basin Brewing Co,7753557711,http://www.greatbasinbrewingco.com
4257,Great Basin Brewing Co,7752847711,http://www.greatbasinbrewingco.com
4258,Great Basin Brewing Co - Production Facility,7753557711,http://www.greatbasinbrewingco.com
4259,Hop Nuts Brewing,7028165371,http://www.hopnutsbrewing.com
4260,IMBIB Custom Brews,7753033385,http://www.imbib.beer
4261,Immortal Brewing Company,,http://www.immortalbrewco.com
4262,"Joseph James Brewing Co, Inc",7024542739,http://www.jjbrewco.com
4263,Lead Dog Brewing,7753915110,http://www.leaddogbrewing.com
4264,Little Vixen Brewing,7759975936,
4265,Lovelady Brewing Company,7028578469,http://www.loveladybrewing.com
4266,Matties,7757535100,http://www.mattiesbar-n-grill.com/
4267,Nevadan Brewing Company,7028455768,http://nevadanbrewing.com
4268,Occidental Brewing,7753984200,
4269,Pigeon Head Brewery,7752766766,http://www.pigeonheadbrewery.com
4270,Pints Brewery and Sports Bar,7022984000,http://www.coloradobelle.com
4271,PT's Brewing Co.,,
4272,Reno Brewery,7756360014,http://www.renobrewery.com
4273,Revision Brewing Company,7753312739,http://www.revisionbrewing.com
4274,Ruby Mountain Brewing Co,7757522337,http://www.rubymountainbrewing.com
4275,Shoe Tree Brewing Co.,7752220108,http://www.shoetreebrewing.com
4276,Silver Peak Restaurant and Brewery,7753241864,http://www.silverpeakbrewery.com
4277,Sin City Beer Co,7028094939,http://www.sincitybeer.com
4278,StoneyHead Brewing LLC,7758292337,http://www.stoneyheadbrewing.com
4279,Tenaya Creek Brewery,7023627335,http://www.tenayacreek.com
4280,The Brew Brothers/Eldorado Hotel and Casino,7757865700,http://www.eldoradoresorts.com
4281,The Brewer's Cabinet,7753487481,http://www.thebrewerscabinet.com
4282,The Depot Craft Brewery Distillery,7757374330,http://www.thedepotreno.com
4283,The Fox Brewpub,7758831369,http://www.foxbrewpub.com
4284,Tonopah Brewing Co,7754822000,http://www.tonopahbrewing.com
4285,Triple 7 Restaurant & Brewery at Main St Station,7023871896,http://www.mainstreetcasino.com
4286,Two Bald Guys Beverage Co,,http://www.drinktwobaldguys.com
4287,Under the Rose Brewing Company,7756576619,
4288,Under the Rose Brewing Company MidTown Location,,
4289,Virginia City Brewery & Taphouse,7758477064,http://www.virginiacitybreweryandtaphouse.com
4290,603 Brewery,6036307745,http://www.603brewery.com
4291,7th Settlement Brewery,6033731001,http://www.7thsettlement.com
4292,Able Ebenezer Brewing Company,8442232253,http://www.ableebenezer.com
4293,Aigean Ales,6035188550,
4294,Anheuser-Busch Inc â Merrimack,6038896631,
4295,Appalachian Mountain Brewery - Portsmouth,8282631111,
4296,Ashuelot Brewing Company,,
4297,Backyard Brewery,6036233545,http://www.backyardbrewerynh.com
4298,Bad Lab Beer Co.,6033192436,http://www.badlabbeer.com
4299,Beara Brewing Co.,3475780585,http://www.bearairishbrew.com
4300,Belgian Mare Brewery,6038357801,http://www.belgianmare.com
4301,Big Water Brewery,6036486068,http://www.bigwaterbrewery.net
4302,Blasty Bough Brewing Company,6037384717,http://www.blastybough.com
4303,Border Brewery/Border Brew Supply,6032169134,http://www.borderbrewsupply.com
4304,"Brewery in Planning - Portsmouth, NH",,http://backhillbeer.com
4305,Burnt Timber Brewing,6036303605,http://www.burnttimbertavern.com
4306,Candia Road Brewing / Nepenthe Ale House,6039358123,http://www.candiaroad.com
4307,Canterbury Aleworks,6034914539,http://www.canterburyaleworks.com
4308,Concord Craft Brewery,6038567625,http://www.concordcraftbrewing.com
4309,Deciduous Brewing Company,6032925809,
4310,Earth Eagle Brewing,,http://www.eartheaglebrewings.com
4311,Elm City Brewing Company,6033553335,http://www.elmcitybrewing.com
4312,Flying Goose Brewpub,6035266899,http://www.flyinggoose.com
4313,Frogg Brewing,6039033774,
4314,From the Barrel Brewing Company,6033281896,http://www.drinkfromthebarrel.com
4315,Garrison City Beerworks,6033434231,http://www.GarrisonCityBeerworks.com
4316,Granite Roots Brewing,6032423435,http://www.graniterootsbrewing.com
4317,Great North Aleworks,6034988152,http://greatnorthaleworks.com
4318,Great Rhythm Brewing Co.,6034309640,http://www.greatrhythmbrewing.com
4319,Green Gecko Brewing Co - St. Croix USVI,6038606608,
4320,"Henniker Brewing Company, LLC",6034283579,http://www.hennikerbrewing.com
4321,Hobbs Tavern & Brewing Co.,6035392000,http://www.hobbstavern.com
4322,Kelsen Brewing Company,6039653078,http://www.kelsenbrewing.com
4323,Kettlehead Brewing Company,6033258266,http://www.kettleheadbrewing.com
4324,Laughinghouse Brewing,,
4325,Liars Bench Beer Company,6032949156,http://liarsbenchbeer.com
4326,Lithermans Limited Brewery,6038189102,http://www.lithermans.beer
4327,Loaded Question Brewing Co,,http://www.loadedquestionbrewing.com
4328,Martha's Exchange Restaurant and Brewery,6038838781,http://www.marthas-exchange.com
4329,Millyard Brewing,6035055079,http://www.millyardbrewery.com
4330,Moat Mountain Smoke House and Brewing Co,6033566381,http://www.moatmountain.com
4331,Monadnock Brewing Company LLC,6033136317,http://www.monadnockbrewing.com
4332,Moonlight Meadery/Hidden Moon Brewing,6032162162,http://www.moonlightmeadery.com
4333,Northwoods Brewing Co,2073516983,
4334,Oddball Brewing,6032105654,http://www.oddballbrewingnh.com
4335,One Love Brewery,6037457290,http://www.onelovebrewery.com
4336,Out.Haus Ales,6035482151,http://www.outhausales.com
4337,Outland Brewing Company,,
4338,Pipe Dream Brewing,6034040751,http://www.pipedreambrewingnh.com
4339,Polyculture Brewing Company,7735471994,http://www.polyculturebrewing.com
4340,Post and Beam Brewing,,http://www.postandbeambrewery.com
4341,Redhook - Cataqua Public House,6034308600,http://www.redhook.com
4342,Rek-Lis Brewing Company,6033701932,http://tbd
4343,Rockingham Brewing Company,6032162324,http://www.rockinghambrewing.com
4344,Schilling Beer Co,6034444800,http://www.schillingbeer.com
4345,Sea Dog Brewing Co,6033560590,
4346,Smuttynose Brewing Co,6034364026,http://www.smuttynose.com
4347,Squam Brewing Co,6032369705,http://www.squambrewing.com
4348,Stark Brewing Company,6036254444,http://www.starkbrewingcompany.com
4349,Stoneface Brewing Co,,http://www.stonefacebrewing.com
4350,Sublime Brewing Company,6032366850,
4351,TaleSpinner Craft Brewery,6032339636,http://www.talespinnerbrew.com
4352,The Brewers of Nye Hill Farm,,
4353,The Lone Wolfe Brewing Co.,6035151273,http://www.thelonewolfe.com
4354,The Neighborhood Beer Co.,6035126228,http://nhbeerco.com
4355,The Outlaw Brewing Company,4136279700,http://Www.theoutlawbrewingcompany.com
4356,The Portsmouth Brewery,6034311115,http://www.portsmouthbrewery.com
4357,Throwback Brewery,6034980123,http://www.throwbackbrewery.com
